Id,listing_id,listing_date,is_renovated,amenity_score,OverallQual,OverallCond,GrLivArea,TotalBsmtSF,LotArea,property_age,years_since_remodel,total_baths,GarageCars,Fireplaces,dist_school_km,dist_hospital_km,dist_transit_km,renovation_cost_usd,local_interest_rate_pct,listing_month,Neighborhood,BldgType,HouseStyle,ExterQual,KitchenQual,CentralAir,sale_price,is_monitoring_stream
179,L-000179,2009-07-10,1,1.1497246333147872,9,5,2234,2216,17423,1,0,3.0,3,1,0.14,1.63,2.64,101000.0,4.98,7,StoneBr,1Fam,1Story,Ex,Ex,Y,478000,0
679,L-000679,2009-07-11,0,1.0763403263403264,8,5,2046,2046,11844,1,1,2.5,3,1,0.2,1.86,3.4,0.0,4.98,7,StoneBr,1Fam,1Story,Gd,Gd,Y,366000,0
213,L-000213,2009-07-11,0,0.8428315604059082,7,5,1852,900,8640,0,0,3.5,2,1,0.78,2.26,1.35,0.0,4.98,7,Somerst,1Fam,2Story,TA,Gd,Y,230100,0
755,L-000755,2009-07-11,1,0.5647641054565966,6,8,1026,1026,7930,40,4,2.0,2,0,2.4,5.1,0.59,35400.0,4.98,7,NAmes,1Fam,1Story,TA,Gd,Y,145400,0
799,L-000799,2009-07-12,1,1.2369387369387368,9,5,3140,1926,13518,1,0,3.5,3,2,0.3,0.48,1.31,109300.0,4.98,7,NridgHt,1Fam,2Story,Ex,Ex,Y,460900,0
972,L-000972,2009-07-13,1,1.2639417384717566,7,5,1626,764,2268,6,5,2.0,2,0,0.19,0.56,1.91,36100.0,4.98,7,NridgHt,Twnhs,2Story,Gd,Gd,Y,164200,0
784,L-000784,2009-07-13,0,0.6080987430014251,5,6,1110,1097,9101,31,31,2.0,2,1,2.19,2.28,1.11,0.0,4.98,7,Mitchel,1Fam,SFoyer,TA,Gd,Y,151300,0
330,L-000330,2009-07-13,1,0.3937156544957531,5,5,1192,596,6402,89,59,1.0,1,0,3.73,5.37,1.89,42100.0,4.98,7,IDOTRR,1Fam,2Story,TA,TA,N,72800,0
1378,L-001378,2009-07-14,1,0.5291031905720034,5,5,1604,984,10998,68,49,2.0,2,0,1.94,5.0,1.84,38300.0,4.98,7,Edwards,1Fam,1.5Fin,TA,TA,Y,111000,0
623,L-000623,2009-07-15,0,0.46574710547934184,5,6,980,980,7064,32,32,1.0,2,0,2.97,5.12,1.27,0.0,4.98,7,Sawyer,1Fam,1Story,TA,TA,Y,123600,0
932,L-000932,2009-07-15,0,0.5719295217109482,5,6,925,925,9100,44,44,1.5,1,0,2.15,5.78,0.66,0.0,4.98,7,NAmes,1Fam,1Story,TA,TA,Y,109000,0
357,L-000357,2009-07-16,0,0.5982421187816652,6,6,1167,1158,9248,17,17,3.0,2,0,1.27,5.83,2.55,0.0,4.98,7,Gilbert,1Fam,1Story,TA,Gd,Y,163800,0
573,L-000573,2009-07-17,0,0.7615982942933628,7,5,1692,846,13159,0,0,2.5,2,0,0.99,2.22,1.89,0.0,4.98,7,Timber,1Fam,2Story,TA,Gd,Y,216900,0
232,L-000232,2009-07-17,1,0.9638586009172103,8,5,2794,1462,15138,14,13,3.5,3,1,0.64,0.89,2.35,66500.0,4.98,7,NoRidge,1Fam,2Story,Gd,Ex,Y,373100,0
1148,L-001148,2009-07-18,1,0.6468002956831046,7,7,1564,704,12000,68,59,1.5,1,1,1.58,3.05,1.21,68700.0,4.98,7,Crawfor,1Fam,2Story,TA,Fa,Y,167800,0
723,L-000723,2009-07-18,0,0.5718231996594824,4,7,864,864,8120,39,39,1.0,2,0,2.02,5.1,0.89,0.0,4.98,7,NAmes,1Fam,1Story,TA,TA,Y,120200,0
460,L-000460,2009-07-19,0,0.5547373674886822,5,4,1203,709,7015,59,59,2.0,1,1,2.52,5.1,0.59,0.0,4.98,7,BrkSide,1Fam,1.5Fin,TA,Gd,Y,104800,0
682,L-000682,2009-07-19,1,0.5131078017216673,5,5,1520,793,4500,77,9,1.0,1,0,1.89,5.54,2.31,34400.0,4.98,7,SWISU,1Fam,1.5Fin,TA,TA,Y,150400,0
316,L-000316,2009-07-20,1,0.548265460030166,7,5,1432,716,7795,5,4,3.5,2,1,2.0,3.76,1.73,40600.0,4.98,7,Gilbert,1Fam,2Story,Gd,Gd,Y,182800,0
892,L-000892,2009-07-20,0,0.49735754443012503,6,5,1683,918,11184,31,31,2.5,2,1,2.32,6.3,1.35,0.0,4.98,7,Sawyer,1Fam,2Story,TA,TA,Y,161200,0
1189,L-001189,2009-07-20,0,0.683056687817792,7,5,1660,831,8935,7,7,2.5,2,0,1.12,3.49,2.0,0.0,4.98,7,CollgCr,1Fam,2Story,Gd,Gd,Y,183800,0
1045,L-001045,2009-07-20,0,0.5952213421253669,8,5,2524,2524,9600,28,28,3.5,2,1,1.55,7.4,1.09,0.0,4.98,7,NWAmes,1Fam,1Story,Gd,Gd,Y,267300,0
1074,L-001074,2009-07-21,0,0.4772220672680274,6,6,1426,690,7950,32,32,1.5,2,0,2.63,4.42,1.74,0.0,4.98,7,Edwards,1Fam,2Story,TA,TA,Y,147300,0
1179,L-001179,2009-07-21,1,0.7616892911010558,5,6,1343,731,7681,88,59,1.5,1,1,1.04,2.25,1.55,24600.0,4.98,7,Crawfor,1Fam,1.5Fin,TA,TA,Y,144300,0
864,L-000864,2009-07-21,0,0.5562480854022004,5,5,1148,1148,7931,50,50,2.0,1,0,2.28,5.77,0.69,0.0,4.98,7,NAmes,1Fam,1Story,TA,TA,Y,127100,0
880,L-000880,2009-07-22,1,0.589115282462731,5,8,864,864,7000,31,4,2.0,1,0,1.45,4.57,2.29,27100.0,4.98,7,CollgCr,1Fam,1Story,Gd,TA,Y,130100,0
1150,L-001150,2009-07-22,1,0.3612759274970623,7,9,1482,650,9000,89,21,1.5,2,0,3.84,7.83,2.06,54600.0,4.98,7,OldTown,1Fam,2Story,TA,TA,Y,136800,0
518,L-000518,2009-07-22,1,0.9598315328845257,7,5,2344,1264,10208,13,12,2.5,3,1,0.58,1.22,1.95,64300.0,4.98,7,NoRidge,1Fam,2Story,Gd,Gd,Y,247600,0
982,L-000982,2009-07-24,1,1.0177213774597496,8,5,2612,1225,12203,11,10,3.5,3,1,0.56,0.92,1.58,114700.0,4.98,7,NoRidge,1Fam,2Story,Gd,Gd,Y,320200,0
847,L-000847,2009-07-25,0,0.5789710955639629,7,5,1775,740,9317,16,16,3.5,2,1,2.05,6.72,0.61,0.0,4.98,7,SawyerW,1Fam,2Story,Gd,Gd,Y,199700,0
885,L-000885,2009-07-25,0,0.6415488496388531,5,5,892,892,7150,42,42,1.0,1,0,1.84,3.51,0.68,0.0,4.98,7,NAmes,1Fam,1Story,TA,TA,Y,96000,0
1158,L-001158,2009-07-26,1,1.3240526095495668,7,5,1314,1314,5001,2,1,3.0,2,1,0.19,0.45,1.16,27600.0,4.98,7,NridgHt,Twnhs,1Story,Gd,Gd,Y,218300,0
653,L-000653,2009-07-26,0,0.5649342298647855,7,5,1716,880,8750,13,13,2.5,2,1,1.56,3.86,3.2,0.0,4.98,7,CollgCr,1Fam,2Story,Gd,Gd,Y,172600,0
26,L-000026,2009-07-26,0,1.2657440598617067,8,5,1600,1566,14230,2,2,2.0,3,1,0.19,0.56,1.86,0.0,4.98,7,NridgHt,1Fam,1Story,Gd,Gd,Y,249600,0
1099,L-001099,2009-07-26,1,0.5601329519572011,4,6,1324,672,6000,73,59,1.0,1,0,2.36,6.25,0.55,38800.0,4.98,7,BrkSide,1Fam,1.5Fin,TA,TA,Y,118100,0
1059,L-001059,2009-07-27,0,1.294705787491581,9,5,2184,1104,11308,1,1,3.5,3,1,0.17,0.53,1.65,0.0,4.98,7,NridgHt,1Fam,2Story,Ex,Ex,Y,305700,0
93,L-000093,2009-08-05,1,0.6233707562450922,5,7,964,876,13360,88,3,2.0,2,0,1.76,3.01,1.2,21100.0,5.0,8,Crawfor,1Fam,1Story,TA,TA,Y,152100,0
582,L-000582,2009-08-05,1,1.284808381582575,8,5,2042,2042,12704,1,0,2.5,3,1,0.17,0.55,1.79,71700.0,5.0,8,NridgHt,1Fam,1Story,Ex,Ex,Y,233700,0
937,L-000937,2009-08-06,0,0.6359536396249181,7,5,1200,1176,10083,6,6,3.0,2,0,2.04,4.68,0.37,0.0,5.0,8,SawyerW,1Fam,1Story,Gd,Gd,Y,178500,0
577,L-000577,2009-08-08,1,0.4914169478893463,7,7,1477,861,6292,81,59,2.5,1,1,1.89,4.88,3.97,40900.0,5.0,8,SWISU,1Fam,1.5Fin,TA,TA,Y,138400,0
300,L-000300,2009-08-09,1,0.8041255273325084,6,8,1152,1092,14000,59,5,1.5,1,1,0.93,2.51,1.09,35400.0,5.0,8,Crawfor,1Fam,1Story,TA,Gd,Y,146200,0
1187,L-001187,2009-08-10,1,0.35637879815200546,3,5,1699,978,10615,109,39,3.0,2,0,4.14,5.37,2.6,31600.0,5.0,8,OldTown,2fmCon,2Story,TA,TA,Y,92000,0
1043,L-001043,2009-08-11,0,1.330794788621843,6,5,1306,1306,5381,4,4,3.0,2,1,0.19,0.45,1.06,0.0,5.0,8,NridgHt,Twnhs,1Story,Gd,Gd,Y,181200,0
1272,L-001272,2009-08-11,0,0.7697185612825571,6,7,1489,1489,9156,41,41,2.0,2,1,0.94,4.06,0.93,0.0,5.0,8,NWAmes,1Fam,1Story,TA,Gd,Y,174300,0
440,L-000440,2009-08-13,1,0.4670305696033429,6,8,1196,684,12354,89,9,1.0,2,0,2.92,5.46,1.23,37600.0,5.0,8,Edwards,1Fam,1.5Fin,TA,Gd,Y,109200,0
1213,L-001213,2009-08-13,1,0.4376314529271911,4,6,672,672,9340,68,59,2.0,1,0,2.81,6.66,1.73,20800.0,5.0,8,Edwards,1Fam,1Story,TA,TA,Y,107600,0
317,L-000317,2009-08-15,0,0.6633008043666351,7,7,2353,845,13005,29,29,3.5,2,1,1.42,3.35,1.22,0.0,5.0,8,NWAmes,1Fam,2Story,Gd,Ex,Y,247400,0
427,L-000427,2009-08-15,0,0.5142830591952421,7,5,1644,1518,12800,20,20,3.5,2,1,3.25,5.33,0.5,0.0,5.0,8,SawyerW,1Fam,SLvl,Gd,Gd,Y,263000,0
848,L-000848,2009-08-15,0,0.6575615040612961,5,6,864,864,15523,37,37,2.0,1,1,1.23,3.61,1.98,0.0,5.0,8,CollgCr,1Fam,1Story,TA,TA,Y,126400,0
1018,L-001018,2009-08-16,0,1.1018990449648898,8,5,1360,1220,5814,25,25,2.0,2,1,0.17,1.91,2.98,0.0,5.0,8,StoneBr,TwnhsE,1Story,Gd,Gd,Y,174800,0
866,L-000866,2009-08-16,0,0.5573571870274516,5,6,1002,1002,8750,39,39,2.0,2,0,2.29,6.87,0.58,0.0,5.0,8,NAmes,1Fam,1Story,TA,TA,Y,137100,0
934,L-000934,2009-08-17,0,0.6031844718348605,7,5,1500,1500,8487,5,5,2.0,2,0,1.59,3.7,1.71,0.0,5.0,8,CollgCr,1Fam,1Story,Gd,Gd,Y,174400,0
140,L-000140,2009-08-17,0,0.5977783418022462,6,5,1764,928,15426,12,12,3.5,2,0,1.52,4.02,1.96,0.0,5.0,8,CollgCr,1Fam,2Story,TA,Gd,Y,220700,0
1032,L-001032,2009-08-18,1,0.5099203298917366,7,3,3082,824,15863,89,39,3.5,2,2,2.58,4.11,1.26,80100.0,5.0,8,SWISU,1Fam,2.5Fin,TA,TA,Y,186200,0
875,L-000875,2009-08-19,1,0.41898441568644973,5,6,1131,676,5720,68,59,1.5,1,0,2.65,7.93,2.37,21100.0,5.0,8,OldTown,1Fam,1.5Fin,TA,TA,Y,60100,0
47,L-000047,2009-08-19,0,0.6060961618690028,7,5,2149,1434,12822,6,6,2.5,2,1,1.82,4.44,0.88,0.0,5.0,8,Mitchel,1Fam,1.5Fin,Gd,Gd,Y,224600,0
465,L-000465,2009-08-20,0,0.5482544402555578,5,5,1040,1040,8430,31,31,2.0,0,0,1.84,3.59,2.44,0.0,5.0,8,CollgCr,1Fam,1Story,TA,TA,Y,117600,0
985,L-000985,2009-08-20,0,0.5835305136547373,5,5,1734,0,10125,32,32,2.0,2,0,2.68,2.15,0.96,0.0,5.0,8,Mitchel,Duplex,1.5Fin,TA,Gd,Y,113500,0
57,L-000057,2009-08-20,1,0.8631244857176443,8,5,1739,970,2645,10,9,3.5,2,0,0.81,1.82,1.25,43200.0,5.0,8,Somerst,Twnhs,2Story,Gd,Gd,Y,165300,0
188,L-000188,2009-08-22,1,0.3777889692641089,5,7,1656,660,10410,93,22,2.5,1,0,3.89,7.15,1.68,48700.0,5.0,8,OldTown,1Fam,1.5Fin,TA,TA,Y,125700,0
1351,L-001351,2009-08-22,0,0.5951777257152403,5,5,2634,1248,11643,40,40,4.5,4,0,1.78,6.93,0.74,0.0,5.0,8,NAmes,Duplex,2Story,TA,TA,Y,192100,0
854,L-000854,2009-08-25,0,0.5745393802827494,6,6,1445,1127,12095,45,45,1.5,2,1,2.16,4.77,0.75,0.0,5.0,8,NAmes,1Fam,SLvl,TA,TA,Y,143800,0
871,L-000871,2009-08-26,0,0.6565454890990473,5,5,894,894,6600,47,47,1.0,1,0,1.79,4.24,0.48,0.0,5.0,8,NAmes,1Fam,1Story,TA,TA,N,101800,0
716,L-000716,2009-08-27,0,0.7041524567778034,6,5,1350,1064,10140,35,35,2.0,2,1,1.26,3.01,1.19,0.0,5.0,8,NWAmes,1Fam,1Story,TA,TA,Y,154100,0
1008,L-001008,2009-08-27,0,0.3438378878735134,4,4,1092,546,2217,39,39,1.5,1,0,4.1,7.59,2.35,0.0,5.0,8,MeadowV,TwnhsE,2Story,TA,TA,Y,84000,0
517,L-000517,2009-08-27,0,0.6212900348525687,6,6,2119,689,10448,37,37,2.5,2,1,1.46,5.23,1.23,0.0,5.0,8,NWAmes,1Fam,SLvl,TA,TA,Y,150800,0
397,L-000397,2009-09-01,0,0.6177715308068505,5,5,894,894,7200,37,37,1.0,2,0,1.54,3.17,1.88,0.0,4.99,9,CollgCr,1Fam,1Story,TA,TA,Y,114100,0
1283,L-001283,2009-09-03,1,0.5668776026225575,5,7,1040,1040,8800,32,1,2.0,2,0,1.74,3.08,2.78,23000.0,4.99,9,CollgCr,1Fam,1Story,TA,Gd,Y,141000,0
791,L-000791,2009-09-05,1,0.621470595285794,7,5,1145,1145,3182,4,3,2.0,2,1,1.85,2.76,1.18,19900.0,4.99,9,Blmngtn,TwnhsE,1Story,Gd,Gd,Y,144900,0
516,L-000516,2009-09-05,0,1.2388080460369617,10,5,2020,2006,12220,0,0,3.5,3,1,0.26,0.54,1.49,0.0,4.99,9,NridgHt,1Fam,1Story,Ex,Ex,Y,386100,0
946,L-000946,2009-09-06,1,0.4036412386867743,5,6,1869,1088,8820,119,13,1.0,2,0,2.87,8.71,2.2,41500.0,4.99,9,OldTown,1Fam,1.5Fin,TA,TA,Y,115600,0
342,L-000342,2009-09-08,0,0.5280727744617567,4,4,841,721,8400,59,59,1.0,1,0,2.6,5.87,0.69,0.0,4.99,9,SawyerW,1Fam,1Story,Fa,TA,Y,76400,0
193,L-000193,2009-09-09,0,0.5664510037753965,7,5,1431,1431,9017,10,10,3.0,2,0,1.76,3.46,2.26,0.0,4.99,9,CollgCr,1Fam,1Story,Gd,Gd,Y,181300,0
569,L-000569,2009-09-09,1,0.5087736707185975,8,8,2132,1496,12327,26,0,2.5,2,1,3.17,6.25,0.5,126200.0,4.99,9,SawyerW,1Fam,1.5Fin,Gd,Gd,Y,298800,0
508,L-000508,2009-09-10,0,0.9530434493534123,6,5,1218,1218,7862,0,0,2.0,2,0,0.48,2.0,1.71,0.0,4.99,9,Somerst,1Fam,1Story,Gd,Gd,Y,194500,0
1037,L-001037,2009-09-10,1,0.7148130765110379,9,5,1620,1620,12898,2,1,3.0,3,1,1.05,2.99,1.95,51400.0,4.99,9,Timber,1Fam,1Story,Gd,Ex,Y,298800,0
479,L-000479,2009-09-14,1,0.5412619341336384,8,5,1718,1705,10637,2,1,3.0,3,1,1.83,4.07,2.36,54000.0,4.99,9,CollgCr,1Fam,1Story,Gd,Gd,Y,275600,0
874,L-000874,2009-09-18,1,0.636721640527869,5,7,1268,832,12144,60,59,1.0,1,1,1.64,4.78,0.75,24500.0,4.99,9,NAmes,1Fam,1Story,Gd,TA,Y,123500,0
1412,L-001412,2009-09-19,1,0.5672430751876079,6,8,1668,856,9600,59,4,1.5,1,0,2.44,5.9,0.47,93600.0,4.99,9,NAmes,1Fam,1.5Fin,TA,TA,Y,131000,0
117,L-000117,2009-09-19,0,0.4478636556403732,5,5,1092,1092,11616,47,47,1.5,1,1,2.84,5.55,1.7,0.0,4.99,9,Sawyer,1Fam,1Story,TA,TA,Y,129700,0
1451,L-001451,2009-09-20,0,0.5953908735421412,5,5,1792,896,9000,35,35,3.0,0,0,1.92,6.93,0.58,0.0,4.99,9,NAmes,Duplex,2Story,TA,TA,Y,129700,0
426,L-000426,2009-09-21,1,0.3719719334357359,7,8,1389,651,3378,63,17,1.5,1,2,3.46,6.6,2.66,36100.0,4.99,9,OldTown,1Fam,2Story,TA,TA,Y,128900,0
786,L-000786,2009-09-23,0,0.6604260264114981,6,5,1342,1372,9790,42,42,2.0,2,1,1.61,3.0,0.97,0.0,4.99,9,NWAmes,1Fam,1Story,TA,TA,Y,149600,0
1218,L-001218,2009-09-23,0,0.8635778740973928,8,5,1314,1300,8640,0,0,3.0,2,0,0.6,2.73,1.87,0.0,4.99,9,Somerst,1Fam,1Story,Gd,Gd,Y,210500,0
1414,L-001414,2009-09-24,1,0.6013659213943817,8,5,1844,1844,10994,4,3,3.0,2,1,2.03,5.76,0.52,79400.0,4.99,9,SawyerW,1Fam,1Story,Gd,Gd,Y,239400,0
1166,L-001166,2009-09-25,0,1.2883529672957978,7,5,1502,1502,9541,0,0,2.0,2,0,0.27,0.41,1.05,0.0,4.99,9,NridgHt,1Fam,1Story,Gd,Gd,Y,223100,0
1142,L-001142,2009-10-01,0,0.6802481182999417,5,7,1868,780,10304,33,33,3.5,2,1,1.17,4.73,1.27,0.0,4.98,10,NWAmes,1Fam,2Story,TA,Gd,Y,183600,0
975,L-000975,2009-10-02,1,0.5766785361877386,7,8,2019,728,11414,99,16,1.0,2,0,2.26,6.15,0.5,51800.0,4.98,10,BrkSide,1Fam,2Story,TA,Gd,N,157400,0
606,L-000606,2009-10-04,1,0.5774432662887843,7,6,1986,768,13600,44,19,2.5,2,3,2.37,5.3,0.49,135200.0,4.98,10,NAmes,1Fam,2Story,TA,TA,Y,197400,0
384,L-000384,2009-10-05,1,0.5836429435377002,6,3,784,784,9000,81,59,1.0,2,0,2.25,5.26,0.53,13800.0,4.98,10,SawyerW,1Fam,1.5Unf,TA,TA,N,72400,0
1400,L-001400,2009-10-06,1,0.4927090684832424,6,6,1608,976,6171,84,19,2.5,1,1,2.12,4.27,2.88,63200.0,4.98,10,SWISU,1Fam,1.5Fin,TA,Gd,Y,131000,0
1389,L-001389,2009-10-07,1,0.594327836081959,9,5,1746,1746,14892,3,2,3.0,3,2,1.4,6.25,1.76,89500.0,4.98,10,Gilbert,1Fam,1Story,Ex,Ex,Y,349100,0
89,L-000089,2009-10-08,1,0.4041207322574628,3,2,1526,1013,8470,94,27,1.0,0,0,3.19,6.6,2.01,33300.0,4.98,10,IDOTRR,1Fam,1.5Fin,Fa,Fa,N,78100,0
1432,L-001432,2009-10-09,0,0.7083957677135256,6,6,958,958,4928,33,33,2.0,2,0,1.65,5.17,0.2,0.0,4.98,10,NPkVill,TwnhsE,1Story,TA,TA,Y,136500,0
1371,L-001371,2009-10-10,1,0.3726532753335641,4,6,1374,840,5400,89,59,1.0,1,0,3.3,8.5,2.43,39600.0,4.98,10,OldTown,1Fam,1.5Fin,Fa,TA,Y,98900,0
645,L-000645,2009-10-10,0,0.9662693360172352,9,5,1766,1766,9187,0,0,3.5,3,1,0.47,1.97,1.55,0.0,4.98,10,Somerst,1Fam,1Story,Ex,Ex,Y,349800,0
400,L-000400,2009-10-11,1,0.8829312567456514,7,5,1550,1092,8125,3,2,3.0,2,0,0.71,1.83,1.47,74700.0,4.98,10,Somerst,1Fam,2Story,Gd,Gd,Y,228600,0
6,L-000006,2009-10-11,1,0.6250710175053974,5,5,1362,796,14115,16,14,2.5,2,0,2.19,2.08,1.01,37900.0,4.98,10,Mitchel,1Fam,1.5Fin,TA,TA,Y,135400,0
744,L-000744,2009-10-15,1,0.5589322310584122,5,6,1464,520,12886,46,10,2.5,2,1,1.91,4.57,1.39,92400.0,4.98,10,Sawyer,1Fam,SLvl,TA,TA,Y,164700,0
652,L-000652,2009-10-15,1,0.473808183876048,4,5,1510,755,9084,69,59,2.0,1,1,2.34,5.52,2.07,30200.0,4.98,10,Edwards,1Fam,2Story,TA,TA,Y,104000,0
38,L-000038,2009-10-15,1,0.5982247769391897,5,6,1297,1297,8532,55,19,1.5,2,1,1.89,5.19,0.75,43100.0,4.98,10,NAmes,1Fam,1Story,TA,TA,Y,145900,0
1289,L-001289,2009-10-16,0,1.0680408025652495,8,5,1659,1501,5664,9,9,3.0,2,1,0.22,1.93,2.86,0.0,4.98,10,StoneBr,TwnhsE,1Story,Gd,Ex,Y,261400,0
912,L-000912,2009-10-17,1,0.57533621613044,5,7,1268,1268,9286,32,20,1.5,1,0,1.8,3.55,1.77,29500.0,4.98,10,CollgCr,1Fam,1Story,TA,Gd,Y,134800,0
1123,L-001123,2009-10-18,0,0.47480698272469546,4,3,960,672,8926,53,53,1.0,1,0,2.91,5.81,1.06,0.0,4.98,10,Edwards,1Fam,1Story,TA,TA,Y,108900,0
388,L-000388,2009-10-18,0,0.37222788014711644,6,6,1125,1041,7200,33,33,2.0,1,1,4.02,4.99,2.35,0.0,4.98,10,Edwards,1Fam,SLvl,TA,TA,Y,115900,0
276,L-000276,2009-10-20,1,0.6017850775795637,7,7,1548,952,7264,84,2,2.5,2,0,2.0,6.94,0.46,52100.0,4.98,10,BrkSide,1Fam,1.5Fin,Gd,Ex,N,197300,0
295,L-000295,2009-10-20,0,0.6014434856716736,6,5,1644,1416,9600,56,56,2.0,2,2,1.98,4.04,0.8,0.0,4.98,10,NAmes,1Fam,1Story,TA,TA,Y,157700,0
761,L-000761,2009-10-22,0,0.577119512212132,6,6,864,864,9100,50,50,1.0,1,0,2.27,4.73,0.63,0.0,4.98,10,NAmes,1Fam,1Story,TA,TA,Y,119000,0
1204,L-001204,2009-10-22,1,0.5603954265053734,7,5,1630,1630,9750,9,8,2.0,2,1,1.85,2.92,2.66,54800.0,4.98,10,CollgCr,1Fam,1Story,Gd,Gd,Y,202000,0
1455,L-001455,2009-10-22,1,0.955822804530572,7,5,1221,1221,7500,5,4,3.0,2,0,0.57,1.91,1.04,30700.0,4.98,10,Somerst,1Fam,1Story,Gd,Gd,Y,173200,0
762,L-000762,2009-10-23,1,0.538629347753854,5,5,1301,1145,6911,85,59,1.0,2,0,2.49,7.54,0.55,29100.0,4.98,10,BrkSide,1Fam,1Story,TA,Fa,Y,93700,0
1385,L-001385,2009-10-25,1,0.5851876672547652,6,5,1258,560,9060,70,59,1.0,1,0,1.76,4.78,1.2,39600.0,4.98,10,Edwards,1Fam,1.5Fin,TA,TA,Y,98600,0
333,L-000333,2009-10-27,1,1.2855465322708144,8,5,1629,3206,10655,6,5,3.0,3,1,0.19,0.65,1.11,75600.0,4.98,10,NridgHt,1Fam,1Story,Gd,Gd,Y,265200,0
1065,L-001065,2009-11-05,0,0.56773071436518,5,6,1154,1154,11000,43,43,1.5,2,1,1.99,6.21,0.83,0.0,5.0,11,NAmes,1Fam,1Story,TA,TA,Y,145600,0
1016,L-001016,2009-11-05,0,0.6276310729655583,8,6,1665,810,8400,8,8,3.5,2,0,1.58,4.42,1.03,0.0,5.0,11,NWAmes,1Fam,2Story,Gd,Gd,Y,211300,0
496,L-000496,2009-11-07,1,0.3726580237333088,4,5,720,720,7879,89,59,1.0,0,0,3.82,4.77,2.82,10200.0,5.0,11,IDOTRR,1Fam,1Story,TA,TA,N,31800,0
613,L-000613,2009-11-10,0,0.5669184629112396,8,5,1872,1299,11885,8,8,3.5,2,1,1.9,3.01,2.08,0.0,5.0,11,CollgCr,1Fam,2Story,Gd,Ex,Y,256300,0
550,L-000550,2009-11-11,1,0.8207196081540014,7,5,2094,912,9375,6,5,2.5,2,1,0.85,2.16,1.46,108800.0,5.0,11,Somerst,1Fam,2Story,Gd,Gd,Y,248500,0
147,L-000147,2009-11-11,1,0.5841897291877252,5,7,875,715,6120,78,16,2.0,1,0,2.28,4.83,0.55,22100.0,5.0,11,BrkSide,1Fam,1Story,TA,TA,Y,101000,0
638,L-000638,2009-11-12,0,0.42874005662521053,5,4,1387,811,6000,55,55,2.0,1,0,2.7,8.89,1.78,0.0,5.0,11,OldTown,2fmCon,1.5Fin,TA,Gd,Y,87200,0
374,L-000374,2009-11-13,0,0.6475882572233239,5,6,1319,608,10634,56,56,2.0,1,0,1.75,4.69,0.53,0.0,5.0,11,NAmes,1Fam,1Story,TA,TA,Y,117400,0
1049,L-001049,2009-11-15,1,0.6387372935955933,5,4,1771,0,21750,49,3,1.0,2,1,2.04,2.78,0.69,30100.0,5.0,11,Mitchel,1Fam,1Story,TA,TA,Y,113100,0
810,L-000810,2009-11-16,1,0.33794197121697733,5,5,2138,849,8100,111,44,2.0,2,0,3.53,9.17,3.41,51300.0,5.0,11,OldTown,1Fam,2.5Unf,TA,TA,N,98700,0
726,L-000726,2009-11-17,0,0.5981772587497455,4,6,864,864,6960,39,39,1.0,2,0,2.12,5.33,0.51,0.0,5.0,11,NAmes,1Fam,1Story,TA,Gd,Y,115600,0
167,L-000167,2009-11-17,1,1.0817674367193546,5,5,1867,1617,10708,54,16,2.0,1,3,0.66,1.18,0.2,53800.0,5.0,11,ClearCr,1Fam,1Story,Gd,TA,Y,177800,0
76,L-000076,2009-11-18,0,0.39573186726736376,4,5,988,462,1596,36,36,2.0,1,0,3.42,5.68,2.17,0.0,5.0,11,MeadowV,Twnhs,SLvl,TA,TA,Y,92600,0
1253,L-001253,2009-11-19,0,0.61365897488324,5,6,874,864,9858,41,41,2.0,1,0,1.93,3.65,0.82,0.0,5.0,11,Mitchel,1Fam,1Story,TA,TA,Y,122200,0
992,L-000992,2009-11-20,1,0.3024969029767058,8,9,1742,916,17671,127,23,1.5,2,1,5.65,7.44,2.23,55300.0,5.0,11,OldTown,1Fam,2Story,Gd,Gd,Y,156500,0
607,L-000607,2009-11-21,0,0.5985386683465206,5,5,1040,1040,12464,13,13,2.0,2,0,1.53,4.66,1.61,0.0,5.0,11,CollgCr,1Fam,1Story,TA,Gd,Y,144800,0
1306,L-001306,2009-11-21,1,1.2763102214479656,9,5,1652,1652,13173,3,2,3.0,2,2,0.24,0.37,1.86,60100.0,5.0,11,NridgHt,1Fam,1Story,Gd,Ex,Y,316300,0
446,L-000446,2009-11-22,0,0.4487179487179487,6,5,1689,1436,9855,53,53,1.0,2,1,3.16,6.8,1.08,0.0,5.0,11,Edwards,1Fam,1Story,TA,TA,Y,120100,0
1126,L-001126,2009-11-23,0,0.5923245653922024,4,5,1005,1005,10434,54,54,1.0,2,1,1.98,5.31,0.69,0.0,5.0,11,NAmes,1Fam,1Story,TA,Fa,Y,111300,0
1302,L-001302,2009-11-24,1,0.6746561508764262,6,7,1494,771,7500,67,59,1.0,1,2,1.16,4.95,1.35,40700.0,5.0,11,Crawfor,1Fam,2Story,TA,Gd,Y,166500,0
1263,L-001263,2009-11-25,1,1.1109887527780653,4,5,1788,1104,11250,52,20,2.0,1,2,0.51,1.49,0.21,37700.0,5.0,11,ClearCr,1Fam,1.5Fin,TA,TA,Y,157800,0
8,L-000008,2009-11-27,0,0.6641261155625041,7,6,2090,1107,10382,36,36,3.5,2,2,1.38,4.16,1.04,0.0,5.0,11,NWAmes,1Fam,2Story,TA,TA,Y,193300,0
